allowed_for_evaluation,card_path,claim_boundary,clean_prediction,detector,sample_id,transformation,transformed_prediction,validation_level,verdict
True,append_eval/cards/append_overlay/e2aca91793f949d40c17ee49b731a6efd3c98b1b30bcf0ae5a4e666c4fc0f496.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2aca91793f949d40c17ee49b731a6efd3c98b1b30bcf0ae5a4e666c4fc0f496,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2b7edb6b74b9cc6e7dc7c2887cbbcb45ec36e7a7486079e9edb60a2d5fbb5bf.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2b7edb6b74b9cc6e7dc7c2887cbbcb45ec36e7a7486079e9edb60a2d5fbb5bf,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2bfd3905ff9b4e8133eddc9fdedc9f40e13af5e57b5ff5a5e239edd1682c751.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2bfd3905ff9b4e8133eddc9fdedc9f40e13af5e57b5ff5a5e239edd1682c751,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2c55d1a33b24f0e8623172cd39fe98527a1565b0ddbbc788328f71ce5d28c5a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2c55d1a33b24f0e8623172cd39fe98527a1565b0ddbbc788328f71ce5d28c5a,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2cd52245f4178bb92ea970329a6224fc981f35c1f2f73ec89f3b733614e7ace.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2cd52245f4178bb92ea970329a6224fc981f35c1f2f73ec89f3b733614e7ace,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2d53e45b4e27eb9daf93e385793fac839a49fee443b7eeff83437cb428878a2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2d53e45b4e27eb9daf93e385793fac839a49fee443b7eeff83437cb428878a2,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2e27a6ef9fd02bf7ab3cc12f8069b78c1930e2e7ab9db1660759cd38adb0a4c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2e27a6ef9fd02bf7ab3cc12f8069b78c1930e2e7ab9db1660759cd38adb0a4c,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2e3c5cab8cb2638640cc87f07066e1b925a5ecc29ce33caf42d719c317fcf51.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2e3c5cab8cb2638640cc87f07066e1b925a5ecc29ce33caf42d719c317fcf51,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2e69ecc2c181e7566cc9ccf7765495fa77698448c97a8a06e1ac00ca6272394.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2e69ecc2c181e7566cc9ccf7765495fa77698448c97a8a06e1ac00ca6272394,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2f1f1f4786b0ffb56d431591994e120f4910ab9d32f473e56099b8e6ab88312.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2f1f1f4786b0ffb56d431591994e120f4910ab9d32f473e56099b8e6ab88312,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2f5a21cb3d9ea649b5f7a5576318c7c5662096b55bbbf6dd111baed82f14aca.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2f5a21cb3d9ea649b5f7a5576318c7c5662096b55bbbf6dd111baed82f14aca,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e2f6b60df2cd3c5346efadb31333ca870186c4475742db9fb2dbdac69d043e64.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e2f6b60df2cd3c5346efadb31333ca870186c4475742db9fb2dbdac69d043e64,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e306980ef2b8d6d7fb2e87063ce2cbcb8f2d2446d84427e66b8068bee4fa3a35.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e306980ef2b8d6d7fb2e87063ce2cbcb8f2d2446d84427e66b8068bee4fa3a35,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3109eaf51b3bb8541344c14a3442e2c1771b5fe250cd25fe76d6f2ebe17d314.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e3109eaf51b3bb8541344c14a3442e2c1771b5fe250cd25fe76d6f2ebe17d314,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e315e9180fa899c0728672c47b4273463c8fe85075f88034cdfb8e2ba4ab6094.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e315e9180fa899c0728672c47b4273463c8fe85075f88034cdfb8e2ba4ab6094,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e32a54686009236c0ca01b7d6c7912210ac44bc1c0707d6c102b0292e882e7ca.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e32a54686009236c0ca01b7d6c7912210ac44bc1c0707d6c102b0292e882e7ca,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e32e3b0c453da7c1b93e9b45d39ea035b4cec153ff5d93789ac935dac78d3c32.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e32e3b0c453da7c1b93e9b45d39ea035b4cec153ff5d93789ac935dac78d3c32,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3341591cc19534844782f97b8ca4b52d4ce855a37c01c9bcc07796c5ed4007c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e3341591cc19534844782f97b8ca4b52d4ce855a37c01c9bcc07796c5ed4007c,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e337935723a90f2a0d1509f168e07d98af5f692b0a6dbf0d8832753579d69110.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e337935723a90f2a0d1509f168e07d98af5f692b0a6dbf0d8832753579d69110,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e33912958495ad106252c7411fa514cfcd5835409a4c1285f5e8926fde2bcbfc.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e33912958495ad106252c7411fa514cfcd5835409a4c1285f5e8926fde2bcbfc,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e346a2176ac43f94209d94dbae786ed6a6257e5b28a5cd214fc99dd4628e8c50.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e346a2176ac43f94209d94dbae786ed6a6257e5b28a5cd214fc99dd4628e8c50,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e34a01abdfd1909c57588fa261845f03adc6a93dda637f68463af3a3fdd70562.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e34a01abdfd1909c57588fa261845f03adc6a93dda637f68463af3a3fdd70562,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e34ef07be1e6de192e007fa59413c9f07657d9d24ebb59b2049d3447ccc73110.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,e34ef07be1e6de192e007fa59413c9f07657d9d24ebb59b2049d3447ccc73110,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/e354d97692581673c10f895caf1bc56ae0c6051aa070bdf6e70478050fdbc361.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e354d97692581673c10f895caf1bc56ae0c6051aa070bdf6e70478050fdbc361,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e358edd51585395f379af37dfa2d09abc28e829679adee63baaab80558044e6b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e358edd51585395f379af37dfa2d09abc28e829679adee63baaab80558044e6b,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e35a74c39df4592d4001e510ed9ac52f2813edb88dfc5285a1e3ba6cf336ccef.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e35a74c39df4592d4001e510ed9ac52f2813edb88dfc5285a1e3ba6cf336ccef,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e35aa914382d41aa10e264ad6b473d08466aa7df958a4350d4445ec4f70e272a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e35aa914382d41aa10e264ad6b473d08466aa7df958a4350d4445ec4f70e272a,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e367f25af2b47b74658d55852b5af9f02f65f37850f708395db914581831aa18.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e367f25af2b47b74658d55852b5af9f02f65f37850f708395db914581831aa18,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e36c0c98e45014d5d99099333f25a87027945ceecc96688489769a0348a49e6a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e36c0c98e45014d5d99099333f25a87027945ceecc96688489769a0348a49e6a,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e36cd035ee34587626fd9f4d169f1a09dd3479969b21cf525a3113bb329a1f30.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e36cd035ee34587626fd9f4d169f1a09dd3479969b21cf525a3113bb329a1f30,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e376037855be70798022b3289460470002cea1d1b80c594aab0e317a60f91d68.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e376037855be70798022b3289460470002cea1d1b80c594aab0e317a60f91d68,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e376b395d5715108cb6382a61a43f79f0b24b867145536b7a52698300950c7ef.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e376b395d5715108cb6382a61a43f79f0b24b867145536b7a52698300950c7ef,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e381bbf479b01b4cde27563f385a219a28b16c9c703154233efe2473d866af28.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e381bbf479b01b4cde27563f385a219a28b16c9c703154233efe2473d866af28,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3827378118993c34eced29d9de0ad006f356667d4e37be9776dfe59a7c3a24b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,e3827378118993c34eced29d9de0ad006f356667d4e37be9776dfe59a7c3a24b,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/e386b4cb5c3822c717aa83a62a2a816b5d810ced07d84b06974600e83267f682.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e386b4cb5c3822c717aa83a62a2a816b5d810ced07d84b06974600e83267f682,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e38f5341d5036b136afef256a1eac7662e1e9c2276ef08a5f2de024d3386e066.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e38f5341d5036b136afef256a1eac7662e1e9c2276ef08a5f2de024d3386e066,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e390d6936a3a0426aa5f2d0bc067f0f533f6432e35430f1a05d2fef599d4bd3c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e390d6936a3a0426aa5f2d0bc067f0f533f6432e35430f1a05d2fef599d4bd3c,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e39117cdad44d9771a224e92649a664de52475c12fd0d98977329de0cbc1d7a4.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e39117cdad44d9771a224e92649a664de52475c12fd0d98977329de0cbc1d7a4,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3a6bfab8b5e894bcbc4735897ef7eb751bc4b6c63ff5d0d2d12f322ab08a6f0.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e3a6bfab8b5e894bcbc4735897ef7eb751bc4b6c63ff5d0d2d12f322ab08a6f0,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3b1ca5d0989ff4b5038d3c229d0d2335dcf5a393a0808e17a87bfe658d104a1.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e3b1ca5d0989ff4b5038d3c229d0d2335dcf5a393a0808e17a87bfe658d104a1,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3b8530d540b87a4019742aa9d6cbfacf6c6583240bea5ac8319311e8dd195cb.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,e3b8530d540b87a4019742aa9d6cbfacf6c6583240bea5ac8319311e8dd195cb,append_overlay,benign,2,detector_stable
True,append_eval/cards/append_overlay/e3c1e7df4338bcbabf11c3d418f241e62e8f5078f59878b872310fbda9490aca.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e3c1e7df4338bcbabf11c3d418f241e62e8f5078f59878b872310fbda9490aca,append_overlay,malware,2,detector_stable
True,append_eval/cards/append_overlay/e3c28d73f300269f5b1bc02eaae0a32abd8432fddb093e071e15d4a4b2a5bdcf.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,e3c28d73f300269f5b1bc02eaae0a32abd8432fddb093e071e15d4a4b2a5bdcf,append_overlay,malware,2,detector_stable
